reservation_id,customer_id,reservation_time,party_size,seating_area,special_requests,status,duration,occasion,preferred_server,table_preference
6e777166-201c-401c-90c6-57bd11bdda1d,591424e9-cb41-43b2-a1e5-ce06693f4f2c,2025-07-09 14:30:04.806369,3,outdoor_patio,[],pending,105,business_meeting,Emily Davis,4-top
25d65831-2ca1-47d8-9598-6512b446ba2f,74da90b1-8590-4ea1-81c8-1c7428bfd29a,2025-06-30 13:30:04.806451,2,outdoor_patio,[],cancelled,90,regular_dining,John Smith,booth
775f3136-ec08-4061-93c9-aba49ddf39c7,deec6c04-b79d-4f3b-a996-69c7abc0dd3f,2025-07-10 15:45:04.806536,2,main_dining,"['wheelchair accessible', 'booth']",pending,90,regular_dining,David Wilson,2-top
40f83ed6-1f87-4513-9262-6108073416eb,cc6cee75-3294-41a0-9c1f-2bbf0a7851a6,2025-07-04 12:00:04.806622,5,main_dining,[],cancelled,135,regular_dining,Lisa Anderson,6-top
4fb9d618-78dd-4660-b4ba-64e165f4935b,7366327d-3973-417d-b024-126d292854a8,2025-07-17 16:00:04.806703,4,outdoor_patio,[],confirmed,120,regular_dining,Sarah Johnson,4-top
1cd134a9-972e-4fd6-a3aa-f236222289f0,e630062c-1b15-48c3-acca-b25a707120ba,2025-07-05 13:00:04.806784,2,bar,[],confirmed,90,regular_dining,Jennifer Martinez,bar
91c21a4a-caee-4b44-a95e-642f65396aae,9f745d8c-4768-4b73-bce3-84026d8b18f5,2025-07-17 21:15:04.806867,2,bar,[],cancelled,90,business_meeting,James Taylor,bar
4945116b-0c71-4eb6-9c19-0ea750572fc6,5ceffcba-b4bc-40b4-b4f5-db7eabb317bf,2025-07-05 11:45:04.806947,8,private_room,[],pending,180,regular_dining,David Wilson,8-top
80a1dedc-84f8-451f-9145-0b163c948860,899f26de-0034-49ff-80b2-957df2cc4e35,2025-07-27 13:45:04.807029,3,main_dining,[],confirmed,105,regular_dining,John Smith,booth
f824721d-c628-4089-b771-c2e1a7fcb354,39e1107b-6b44-4289-bd8f-1586100b67af,2025-07-10 18:00:04.807111,6,main_dining,[],pending,150,special_celebration,James Taylor,6-top
611bf374-9b6d-428d-8178-368f53f68e45,d8992955-7336-4581-a01f-2cadc91a9c8e,2025-07-17 11:45:04.807189,6,main_dining,"['booth', 'window seat', 'allergy considerations']",pending,150,anniversary,Emily Davis,6-top
53ac632c-3ad6-4db5-b9ee-07e8f89579b9,4cf5f1dd-69f4-455a-9848-ea5c6d44ff31,2025-07-03 17:30:04.807275,2,outdoor_patio,[],confirmed,90,regular_dining,David Wilson,bar
1613d3d6-2284-41c5-86bc-cbdfe2d71dd2,e2d987ca-6fda-4e3e-a03b-4df32ba4a257,2025-07-06 18:15:04.807355,4,outdoor_patio,['window seat'],cancelled,120,regular_dining,Jennifer Martinez,booth
80db2d8d-706d-4e7d-ad78-0f8f7bfe405b,02819bd4-4b60-4d82-a5ad-12008921d272,2025-07-28 19:45:04.807440,3,outdoor_patio,[],pending,105,regular_dining,Michael Brown,4-top
988b5770-c2c2-45b5-a953-c7ff32b838cf,9fc93e39-cce6-4034-b1ee-1fc4377df411,2025-06-30 20:00:04.807520,2,outdoor_patio,[],completed,90,birthday,Jennifer Martinez,booth
1174c5c5-74f5-4824-b9ce-627b1dafd708,0334309a-db3a-4c37-beea-27e70b628527,2025-07-06 15:45:04.807602,1,bar,[],pending,75,regular_dining,Jennifer Martinez,booth
3ad3ad5e-2b7d-49c4-a503-4a8ee1472a50,9a15d771-7db9-4d91-a6d8-9120dadd1d58,2025-07-27 16:00:04.807682,4,outdoor_patio,[],confirmed,120,regular_dining,Lisa Anderson,4-top
c51f303d-8d7f-4cec-a4c3-3b4d21e0100f,9ff65379-65d8-4c6d-8a5a-ede2ae4c4c21,2025-07-14 15:30:04.807762,4,outdoor_patio,"['anniversary celebration', 'high chair', 'window seat']",confirmed,120,regular_dining,Sarah Johnson,4-top
219a9ce7-a3d0-4065-9313-df484b8fa6d9,73608a0e-9a8e-45d4-8792-66da437921df,2025-07-12 21:45:04.807847,2,outdoor_patio,"['special dietary requirements', 'window seat']",pending,90,regular_dining,John Smith,2-top
646bae25-6f48-4cef-b53e-9d8f26fbfab7,d5634c16-ebb9-44a6-98de-dfede90b4f37,2025-07-25 14:00:04.807930,3,main_dining,[],confirmed,105,regular_dining,Emily Davis,booth
87038a2a-c68d-425c-81aa-4eab2606d943,0dfb2419-bdad-466a-bb38-e27723ea7d33,2025-07-05 18:30:04.808012,2,outdoor_patio,[],pending,90,regular_dining,Lisa Anderson,bar
65a2c89d-2216-4076-9d6c-191dbf724719,5ea380fe-c863-41a8-9ded-699c26de8ba8,2025-07-24 19:45:04.808092,2,bar,[],pending,90,regular_dining,James Taylor,booth
c35af216-c701-4d24-b012-04c48391996d,5060b12a-cf0b-470d-81b8-9174881c1903,2025-07-23 14:45:04.808173,2,bar,[],cancelled,90,regular_dining,Jennifer Martinez,bar
71d1d95b-7d15-4dae-a0fc-f1c197769ab5,ae7db1c5-2a2d-4d20-ad01-ea7a4292bb5b,2025-07-05 20:45:04.808256,1,main_dining,[],cancelled,75,regular_dining,Michael Brown,bar
aab19e85-4031-45a7-a7aa-042a2993b6bc,d1536c40-a858-41a8-9420-94c54581d846,2025-07-16 14:45:04.808336,4,outdoor_patio,[],pending,120,anniversary,Emily Davis,booth
d199e01c-35f5-4a1c-ab73-729ba4ae2952,b36c1b26-4aeb-4280-a324-a682799aca29,2025-07-13 18:00:04.808417,2,bar,['allergy considerations'],confirmed,90,regular_dining,John Smith,booth
6592448e-2348-496c-bf8e-0673b27a6ee8,4d76042e-09fa-402e-8e8f-e9d9ca25ce41,2025-07-01 18:30:04.808499,2,main_dining,[],cancelled,90,birthday,John Smith,2-top
e8ef2c96-2da2-44f4-89d1-8a7153caba8f,c5534f2f-553f-4cf1-ba0d-0774cd9b1999,2025-07-11 14:45:04.808581,2,bar,[],pending,90,regular_dining,Jennifer Martinez,booth
4a403905-156c-4f26-b6bf-0c43830a541e,a8f88481-bb0a-40e6-bae6-14f58c32e0c8,2025-07-15 15:00:04.808660,2,outdoor_patio,['wheelchair accessible'],confirmed,90,regular_dining,Jennifer Martinez,bar
511cbadc-b8bf-4b0f-a832-be62eeb9efea,ab2ddb40-f5a6-455b-b1ee-17376d709e88,2025-07-29 13:30:04.808745,3,outdoor_patio,[],confirmed,105,regular_dining,Lisa Anderson,4-top
a3663460-e04a-47a7-a7ee-a7c53196c4bb,43b37317-3afd-4eac-be38-7bcd51e090a0,2025-07-09 12:45:04.808830,4,main_dining,[],pending,120,birthday,Jennifer Martinez,booth
3c849c1e-9b59-4a0b-8cc7-cb5c5add5b91,e0b4e9ae-3de9-4f1d-a5cc-efff91631b1d,2025-07-11 16:45:04.808911,6,main_dining,[],pending,150,regular_dining,Emily Davis,6-top
05b28d98-14ba-4f87-acc2-55f81da0eb8b,c4c77603-5d6f-4753-a909-64021efe62a2,2025-07-04 17:15:04.808992,2,main_dining,[],cancelled,90,regular_dining,Emily Davis,bar
28589a7a-47fe-4d6c-9b2f-4e2616fadb20,3b56f3fb-5c9f-4535-bf73-bf94f6417ac5,2025-07-02 21:00:04.809071,2,bar,[],cancelled,90,regular_dining,Sarah Johnson,2-top
e3ab406b-9da1-4f04-a11c-026b0f0b0018,37fb3164-6acc-4921-a5b1-b4375cd08a9c,2025-07-15 15:30:04.809150,4,outdoor_patio,[],cancelled,120,regular_dining,David Wilson,4-top
1232091f-5050-4260-a533-039fbefdae03,a8c17197-30a1-4415-8594-aef75dd40230,2025-07-09 19:30:04.809232,3,main_dining,[],confirmed,105,regular_dining,Sarah Johnson,4-top
c784cf9b-a519-4af8-a1ad-4a38c8873708,2cf1eb57-13ff-453f-9f26-5b18a90f35b2,2025-07-23 19:15:04.809311,5,main_dining,"['high chair', 'window seat']",confirmed,135,birthday,David Wilson,6-top
f4a9b0d5-3118-4a34-b0ea-e840764cae9f,a4c20e40-f062-4980-a77a-e340028f1aaa,2025-07-19 14:00:04.809394,4,main_dining,[],pending,120,regular_dining,Emily Davis,4-top
5b766f4a-3c36-4e56-9dac-a1a7befaa4aa,37fb3164-6acc-4921-a5b1-b4375cd08a9c,2025-07-22 21:45:04.809473,4,main_dining,['birthday celebration'],cancelled,120,regular_dining,Sarah Johnson,booth
bc3944d3-5939-474a-933b-f41e82d9434d,38dda340-eb6d-4aed-a421-9594ba0f61bb,2025-07-23 13:30:04.809558,3,outdoor_patio,[],confirmed,105,regular_dining,Lisa Anderson,4-top
45c2f2ed-3e12-4b75-b446-90eed7f22615,45b6cf0e-eaba-4691-a145-b3ebc7c0fcb7,2025-07-22 12:45:04.809639,4,outdoor_patio,[],pending,120,regular_dining,James Taylor,4-top
9f686775-ce29-4ac9-98fe-716c06b3d9f8,e026471b-a90a-4e9e-b0b7-eb0f9c42db17,2025-07-14 13:45:04.809722,4,outdoor_patio,[],confirmed,120,regular_dining,Michael Brown,4-top
1e0487b4-4f1d-4000-9f20-27dc3dc691af,2c7f0ca0-8bb8-495c-a191-552bbe205d42,2025-07-03 17:15:04.809802,8,private_room,[],cancelled,180,birthday,Sarah Johnson,8-top
c5b71581-996c-42b1-9dab-468712914f02,503c9a68-2bca-44f1-b5e0-95b21ee2dd7e,2025-07-07 14:45:04.809883,4,outdoor_patio,[],cancelled,120,regular_dining,Michael Brown,booth
3d255cba-bb9c-4f40-be7f-97194925b4e9,309984fb-a4b2-4d0c-a316-7806582d4090,2025-07-23 12:15:04.809964,2,outdoor_patio,[],confirmed,90,regular_dining,Lisa Anderson,2-top
3d63d1b1-1a0b-4c36-8025-da2d48eabdd9,40749fdd-93f5-487f-a286-e1417e72bd25,2025-07-30 18:15:04.810046,2,bar,[],pending,90,anniversary,Emily Davis,2-top
848273e6-151f-442c-b5f6-e7ba31c2cb8e,59ac8f7b-27c0-4c2a-8f44-bd69a6e84f07,2025-07-16 19:00:04.810131,8,private_room,[],cancelled,180,regular_dining,Michael Brown,8-top
2cc4f1f3-3842-46d4-afe7-8a95cb5f59e0,981e2edf-f79f-4217-93f6-f53a3bf96b44,2025-07-12 21:15:04.810214,2,outdoor_patio,[],cancelled,90,regular_dining,Lisa Anderson,2-top
fe188327-4963-4ac8-83cb-7cefbb171d95,3655e4f2-92df-4d91-8f90-c86eccf9d630,2025-07-22 14:45:04.810294,4,main_dining,"['anniversary celebration', 'wheelchair accessible', 'window seat']",cancelled,120,regular_dining,Jennifer Martinez,4-top
7c347c28-e5ec-4957-86d1-1d91df7bfb5b,64c224e2-2b91-4f86-b550-813a63914ba0,2025-07-08 17:00:04.810379,2,outdoor_patio,[],cancelled,90,regular_dining,Sarah Johnson,booth
f56e93c2-b552-4ead-961c-db959dd5f916,94b351f0-40b5-4f26-85bc-eb4595eb2e66,2025-07-24 12:30:04.810461,2,outdoor_patio,[],confirmed,90,regular_dining,John Smith,2-top
a1fbd060-4dad-47c0-ac7b-be3dbbe1cbef,a6a1e21c-8870-4d79-bb23-b59026938799,2025-07-11 11:15:04.810541,3,outdoor_patio,[],cancelled,105,regular_dining,Sarah Johnson,booth
8ef5c31f-bb4a-4b28-8c8c-d2a625f4ea6f,fccc0fba-f4d1-4aa3-99de-3472867289b6,2025-07-03 16:15:04.810623,4,main_dining,"['anniversary celebration', 'high chair']",pending,120,regular_dining,David Wilson,4-top
290ce253-30f6-41d9-9caf-1d9c18a6565f,1ea4adf6-c823-486a-847e-d68866dd087e,2025-07-28 20:15:04.810708,2,main_dining,"['allergy considerations', 'special dietary requirements']",pending,90,regular_dining,Michael Brown,2-top
47980f26-7f8b-418d-b0b3-9a849749b0eb,f4d2c7e1-8d6e-453b-be76-45d2d4d75817,2025-07-22 16:15:04.810790,3,main_dining,[],confirmed,105,special_celebration,James Taylor,4-top
73073f6e-8e4f-4cb2-90d8-3460ec753b10,6208f030-9ef5-4ba0-b48b-3686e2c298ce,2025-07-01 12:30:04.810870,4,outdoor_patio,[],confirmed,120,business_meeting,David Wilson,4-top
4c713a3d-bcc8-4bd6-9558-2cd10459d5e1,1de53b46-e12f-42c3-a10a-d090fb0932ec,2025-07-21 16:30:04.810953,3,main_dining,[],cancelled,105,birthday,Lisa Anderson,4-top
7550b05e-0e8a-4d9f-82de-5fcf2efaf9a3,34f6311f-4771-4fd7-a1cd-9bdab1fd3caf,2025-07-04 21:30:04.811033,2,main_dining,"['special dietary requirements', 'booth', 'allergy considerations']",cancelled,90,regular_dining,Sarah Johnson,bar
0abcf602-f711-4858-a3d0-b26e79e1e3d5,fccc0fba-f4d1-4aa3-99de-3472867289b6,2025-07-11 19:00:04.811117,2,bar,[],confirmed,90,regular_dining,Michael Brown,bar
5a31e3b6-e20c-411f-a2e7-5a9d26942111,61301cd5-e9c2-4018-b871-2e73b97badf9,2025-07-16 13:45:04.811203,7,private_room,[],cancelled,165,regular_dining,Emily Davis,7-top
3b373794-2b23-4e74-bc31-912811df0c25,bbb0a3c6-df39-4f22-bc79-732df5b6e449,2025-07-18 17:15:04.811283,2,main_dining,[],confirmed,90,regular_dining,John Smith,booth
a7e3014b-d771-47b8-96d5-a4f95598cf50,425a6a92-873e-4594-9a4f-ccd6948003c6,2025-07-07 19:30:04.811366,3,outdoor_patio,[],pending,105,regular_dining,Sarah Johnson,4-top
7a579d8b-a4c7-4ef5-a5a6-64e3acff258d,caecae53-6de3-40f8-83d7-e38c161d7254,2025-07-20 12:45:04.811445,4,outdoor_patio,[],cancelled,120,anniversary,Michael Brown,4-top
670c7fd3-4742-4a33-bdf1-d3fc0d0cec09,296f327c-4608-4b13-95a5-b744314372ec,2025-07-09 16:30:04.811559,2,main_dining,"['special dietary requirements', 'quiet table']",cancelled,90,business_meeting,John Smith,booth
607504c2-09f2-4c70-9e73-5c6ec119893b,6077bfb2-a0c8-44c3-8350-2b815a84d198,2025-07-07 18:30:04.811685,4,main_dining,[],confirmed,120,regular_dining,Michael Brown,4-top
4bc7f4b0-22b0-4805-88ac-3c5c07014627,8d5423ca-eeb2-449d-b419-34cb2da62888,2025-07-05 11:45:04.811773,4,outdoor_patio,[],cancelled,120,regular_dining,Michael Brown,booth
830fabc2-c767-4f77-8bcf-6d3d6ce99142,a0ec7f6a-271f-4d25-9394-feb4191c1448,2025-07-10 17:00:04.811860,7,private_room,[],confirmed,165,business_meeting,Michael Brown,7-top
a9a84d25-34e3-463c-91eb-80df754475ab,7add38de-2277-4465-8146-a1192fde2f7c,2025-07-11 17:30:04.811942,2,outdoor_patio,[],cancelled,90,regular_dining,Michael Brown,booth
655b50dd-75b6-4d15-8b4c-d17c43e1852b,ecd974a4-ddd1-4303-bbfd-882902251c4b,2025-07-03 21:15:04.812026,2,bar,"['booth', 'high chair']",pending,90,regular_dining,John Smith,booth
d9e38341-34de-42af-ad57-b889817876d9,8a510f8b-c5ab-4cde-8e80-7cb128a044ac,2025-07-07 13:30:04.812111,4,main_dining,[],confirmed,120,anniversary,David Wilson,booth
76d7ca43-bc83-449a-a097-4e1b69ccd963,3cb3d6e1-2e5f-4ce5-b7ad-0461c2c5b881,2025-07-28 20:45:04.812194,2,bar,[],cancelled,90,regular_dining,Lisa Anderson,booth
06b5d07b-4224-4f80-b4f9-04f1a7ce699c,848a236c-0338-4e4a-9f4c-74c3e09874b1,2025-07-20 12:00:04.812276,2,main_dining,"['anniversary celebration', 'birthday celebration']",pending,90,business_meeting,James Taylor,bar
d1e9720a-60f2-401f-b794-2abe65067dd2,ebc9a2b3-32fb-487b-9cd8-46b87da737de,2025-07-02 18:45:04.812363,6,main_dining,[],cancelled,150,regular_dining,Emily Davis,6-top
7da6d686-a5a3-43c7-b6bf-9a9871513708,5bc41223-5f24-44cc-b016-41e1893a8868,2025-07-26 19:15:04.812444,1,outdoor_patio,[],confirmed,75,anniversary,Lisa Anderson,bar
31416c91-3e0e-4e37-b1e2-e4b7e7e07c0f,e3493e1e-456e-483c-b691-aeb30151f3a6,2025-07-03 12:30:04.812525,7,private_room,[],cancelled,165,anniversary,Emily Davis,7-top
b5633d4b-9359-414d-a4cd-27de6f321e27,dfdf8288-5172-437c-82c7-01d595404552,2025-07-15 17:30:04.812606,3,main_dining,[],pending,105,regular_dining,Emily Davis,booth
18294335-46cd-44bc-a93b-79af3a09a942,a00ecd41-b92e-4dd4-8890-268dd87bad6e,2025-07-30 12:00:04.812686,2,main_dining,"['quiet table', 'wheelchair accessible', 'window seat']",pending,90,regular_dining,John Smith,2-top
340ac4e1-bd38-4ae7-823c-03741e363783,c220c3a4-62dc-4bc8-b4e2-485427908027,2025-07-23 14:30:04.812773,3,main_dining,"['wheelchair accessible', 'booth']",pending,105,birthday,David Wilson,4-top
35122974-89ac-44ea-93be-fa55709d2a46,30c98aed-a50b-48b5-b189-d34f87ca592f,2025-07-09 20:15:04.812857,4,outdoor_patio,[],pending,120,regular_dining,Emily Davis,booth
96bb5cb1-9e47-49e6-939b-23deeae7c716,bf46f513-eb3a-447a-b535-869aed7215d2,2025-07-29 14:15:04.812938,2,bar,[],cancelled,90,anniversary,Lisa Anderson,2-top
afa86f73-c85a-455d-a308-34a3254679e3,22fb41e4-a9a6-4644-88d1-d3a64d5aa0e6,2025-07-01 17:15:04.813021,2,bar,['allergy considerations'],pending,90,birthday,James Taylor,2-top
1893d1af-49e7-4404-9ced-2648634a6d95,9ff65379-65d8-4c6d-8a5a-ede2ae4c4c21,2025-07-15 21:45:04.813105,1,main_dining,[],cancelled,75,regular_dining,Michael Brown,2-top
62498c0f-7118-4deb-95e6-b69afd770c98,2e2068e5-22f3-4ffe-80b4-7aa880345b31,2025-07-24 16:15:04.813187,2,outdoor_patio,[],pending,90,regular_dining,John Smith,booth
b739afd0-6f6b-40d5-afda-254b32584856,2e2068e5-22f3-4ffe-80b4-7aa880345b31,2025-07-06 19:45:04.813266,1,bar,[],confirmed,75,anniversary,Michael Brown,2-top
e4f47161-34f5-4181-a11d-c5d8785fb635,fd2c4fe7-2e80-444f-9a35-bab8744b9390,2025-07-02 15:30:04.813347,4,outdoor_patio,[],cancelled,120,regular_dining,James Taylor,booth
a7f04c79-4624-4dc9-b5bc-53bf3345ea44,e026471b-a90a-4e9e-b0b7-eb0f9c42db17,2025-07-01 20:45:04.813426,6,main_dining,[],confirmed,150,special_celebration,Emily Davis,6-top
26b65c73-95a3-436d-a47e-ed12b06cd888,8071ab60-370d-4e40-80f9-86c92cb2bcdf,2025-07-19 13:45:04.813508,4,main_dining,[],confirmed,120,regular_dining,Emily Davis,4-top
c7b0194e-09a7-4228-b47a-fc355543c337,eb9abc91-f897-49c4-a40a-db35eff23932,2025-07-06 15:45:04.813589,2,main_dining,"['allergy considerations', 'birthday celebration']",pending,90,regular_dining,Sarah Johnson,bar
76985d84-c947-457f-b19f-3318d70ac448,710a9102-3920-41e4-8542-5e66253dbfee,2025-07-03 17:45:04.813674,3,main_dining,"['allergy considerations', 'anniversary celebration', 'birthday celebration']",confirmed,105,business_meeting,Lisa Anderson,booth
764b0603-dc44-47eb-81e0-623859fa6d4f,527e5e43-5e6c-4a3a-9bea-1abe5c984015,2025-07-30 21:30:04.813760,2,main_dining,[],confirmed,90,regular_dining,David Wilson,bar
e7f63f04-7a57-4b50-b709-d6827a96e6df,c709127a-9880-47ac-8a8a-84ba7c27bb34,2025-07-01 16:00:04.813842,2,bar,[],pending,90,anniversary,Emily Davis,2-top
d3ec1d1a-b17e-4831-b149-caa6630369bc,e46b70fd-b6f4-4149-bf67-2d004d1b69c6,2025-07-06 18:15:04.813931,2,main_dining,[],cancelled,90,anniversary,Michael Brown,2-top
e794a8bd-33be-460e-8a75-be7cd46d2b09,5f562249-acc0-47e1-ace0-d950776c1fbc,2025-07-17 21:30:04.814018,1,main_dining,"['window seat', 'wheelchair accessible']",confirmed,75,regular_dining,Jennifer Martinez,bar
fd08b536-795a-4be4-881b-f370b378a6eb,493faf91-b974-43d6-a2fc-e8e4fd4fcfc5,2025-07-03 18:00:04.814109,4,outdoor_patio,"['window seat', 'high chair', 'quiet table']",confirmed,120,regular_dining,James Taylor,4-top
cc2b4022-0650-4736-b925-785f3c82c691,2622d39a-0163-4b5d-bc54-f913b417ebe1,2025-07-05 18:00:04.814195,2,bar,['wheelchair accessible'],confirmed,90,business_meeting,Lisa Anderson,bar
70905e3b-a257-46ec-ac54-638c3389e577,10111f1b-5b58-4048-a28a-516681cbe406,2025-07-04 19:00:04.814278,5,main_dining,[],pending,135,birthday,Sarah Johnson,6-top
f69c5e99-4062-4e37-aa2c-2c594195f6a0,3baaa823-599d-4b0d-bf2a-21adb1d6d66a,2025-07-12 16:45:04.814361,6,main_dining,"['special dietary requirements', 'allergy considerations', 'booth']",cancelled,150,regular_dining,Michael Brown,6-top
5da8b136-3ef0-4245-958a-3baef9119fce,640ced20-9bbd-41cc-a86b-47a54479d61a,2025-07-12 16:00:04.814443,2,bar,"['window seat', 'allergy considerations']",cancelled,90,anniversary,James Taylor,booth
a9023cdb-a974-4f10-aa20-a7a9fd678ed6,fac42a4b-e0e9-4b46-8594-4067dc842707,2025-07-30 11:45:04.814529,2,main_dining,[],pending,90,regular_dining,Sarah Johnson,2-top
dca1bc93-c67c-4053-962e-f29357fd7744,3d0f5ef7-1c21-47e2-b3cd-a6ff0ce13b70,2025-07-12 21:30:04.814609,4,main_dining,[],confirmed,120,birthday,Michael Brown,booth
713b3486-9e02-434d-bcbc-05d5b6a6e363,adc9c102-5567-4957-8869-6f9e59d8a170,2025-07-08 13:00:04.814692,2,main_dining,[],cancelled,90,regular_dining,John Smith,bar
d73ad24c-bc1f-4e38-9759-55f8285fc58d,5a983c12-66c9-4b8a-9d8f-8dd75fe724d0,2025-07-13 13:45:04.814772,4,outdoor_patio,"['birthday celebration', 'quiet table']",confirmed,120,special_celebration,Sarah Johnson,booth
9e008715-20aa-46aa-8e1e-2d72d4d04848,a238f188-9747-4eae-accb-fec9a1edd190,2025-07-18 15:45:04.814857,2,bar,"['booth', 'window seat', 'high chair']",pending,90,regular_dining,Michael Brown,2-top
fbb4b82b-b61d-4fee-ae9c-0972d31b95bb,ca89e2ac-5dea-41b6-b5e5-b7c922c5f6b8,2025-07-22 21:45:04.814942,3,main_dining,[],pending,105,business_meeting,Jennifer Martinez,4-top
483f475b-95ab-4f20-b42f-a93d833007e0,518d84f5-9df6-4b88-b75f-bade406d6a9b,2025-07-02 16:30:04.815025,3,main_dining,[],confirmed,105,regular_dining,Michael Brown,4-top
6cf4cd1e-a7d2-4a92-8bed-b5793803f727,8ca690d5-5c0c-415e-81f7-50f0f54f3090,2025-07-04 14:30:04.815106,2,outdoor_patio,"['high chair', 'wheelchair accessible', 'quiet table']",confirmed,90,special_celebration,David Wilson,bar
f0692f76-7437-4a58-920b-f00e14db2f15,556ba1d3-c360-4cf9-9505-45a686e8f319,2025-07-16 20:00:04.815192,2,main_dining,[],cancelled,90,regular_dining,Jennifer Martinez,bar
7dd9856c-ff33-4398-ba2b-2d4303a78b49,d47822c5-06b4-4dca-824e-dd9033f385f0,2025-07-16 12:30:04.815273,4,outdoor_patio,"['anniversary celebration', 'high chair', 'allergy considerations']",cancelled,120,regular_dining,Emily Davis,4-top
fbe74494-787a-44ce-aa1f-d81f65ff1ca1,a770a701-6b29-46f1-b7e8-dbc9847fc4d3,2025-07-21 21:30:04.815359,4,main_dining,[],pending,120,regular_dining,David Wilson,booth
21f6c15e-9959-4e5b-b4ed-531506156c63,c2d42202-a185-4ca3-b7e1-0c56ea4cd612,2025-07-17 19:15:04.815441,2,main_dining,[],pending,90,regular_dining,Emily Davis,2-top
6d4cfedd-04fc-4d8c-a10c-df6a3c9ba1c7,c2d42202-a185-4ca3-b7e1-0c56ea4cd612,2025-07-12 13:15:04.815525,3,main_dining,[],confirmed,105,regular_dining,Emily Davis,booth
348dcc46-9720-437d-be46-e290b2cf4196,ae369ffe-bd7e-4dd4-a39a-26f3a33c60e5,2025-07-19 13:30:04.815606,8,private_room,[],confirmed,180,regular_dining,Lisa Anderson,8-top
1f1f04ef-466a-4ee7-9cb5-b4828ffdbd59,5ceffcba-b4bc-40b4-b4f5-db7eabb317bf,2025-07-07 14:30:04.815687,2,main_dining,[],cancelled,90,regular_dining,Emily Davis,booth
1266f428-f932-4619-aafa-37cf0f4a115f,da7e9a59-00e4-4985-9830-731ecfc96b4e,2025-07-21 12:00:04.815770,2,bar,"['wheelchair accessible', 'birthday celebration']",cancelled,90,regular_dining,James Taylor,bar
0dbd80a3-76b3-4c84-b085-197556e8904e,a664be0d-db36-4136-9691-a35999f5bc98,2025-07-12 14:15:04.815856,2,outdoor_patio,"['high chair', 'quiet table']",pending,90,special_celebration,James Taylor,bar
36d84474-0e28-4355-9951-d9a2de225871,8d5423ca-eeb2-449d-b419-34cb2da62888,2025-07-04 21:15:04.815941,3,main_dining,[],cancelled,105,birthday,David Wilson,4-top
c61d73b3-cb53-4ab5-a794-048f37994b26,e989b6c1-aaf5-4d28-9521-db1a8ebe1ccd,2025-06-30 14:30:04.816020,2,bar,[],completed,90,regular_dining,Sarah Johnson,bar
04f61222-c639-4199-bad8-50adc0b9b516,5ceffcba-b4bc-40b4-b4f5-db7eabb317bf,2025-07-07 15:45:04.816103,2,outdoor_patio,[],pending,90,regular_dining,Michael Brown,2-top
65b577d9-1916-49ab-ac3f-4a2ae548dcd8,6a105bb2-7bdf-45f6-af8f-94d26feb7b00,2025-07-05 20:30:04.816184,2,bar,[],cancelled,90,regular_dining,Emily Davis,bar
1b769b87-aaf3-44b1-bc05-c4b6017b4203,3050b3b5-24bc-491c-b45c-a6a77a73412d,2025-07-28 11:30:04.816272,1,bar,[],cancelled,75,regular_dining,David Wilson,bar
505ad8b9-1a7a-4868-b28e-d7d785173945,666608a2-c05f-4813-a269-0c5860b70af6,2025-07-26 18:45:04.816352,4,outdoor_patio,['allergy considerations'],pending,120,regular_dining,Lisa Anderson,4-top
9cbd02b2-9463-4d2d-af51-9d8e69f62bf5,723426ca-7719-4208-b5b4-73b2fca04e0b,2025-07-03 11:45:04.816438,1,outdoor_patio,[],confirmed,75,anniversary,Lisa Anderson,2-top
f1590bac-fc3a-45d8-928e-d753a22bf819,c2eddd81-fd50-4449-977d-3618af939945,2025-07-01 11:30:04.816519,2,bar,[],pending,90,regular_dining,Sarah Johnson,2-top
5d1a8d89-2238-4f74-a838-333a9d2defbe,d05a2bdc-7eb0-4fb4-b761-ef021e350e4f,2025-07-20 15:45:04.816600,4,outdoor_patio,[],confirmed,120,regular_dining,Jennifer Martinez,booth
84588fed-d281-462a-90a0-48ec592740a0,3cb3d6e1-2e5f-4ce5-b7ad-0461c2c5b881,2025-07-09 13:30:04.816683,4,main_dining,[],confirmed,120,regular_dining,David Wilson,4-top
870f32bc-f121-42a3-898d-acef44ff67fe,640ced20-9bbd-41cc-a86b-47a54479d61a,2025-07-20 14:15:04.816763,3,main_dining,[],pending,105,regular_dining,Lisa Anderson,4-top
c1094474-eb47-4e5c-bd48-7a097655707c,8a86e370-2197-496a-9cb6-6624876d47af,2025-07-10 16:15:04.816844,2,outdoor_patio,['anniversary celebration'],pending,90,regular_dining,Jennifer Martinez,bar
4a8adf81-8e58-4ace-82ca-6163fed38b5b,dd28f61b-5fdf-472f-abf6-4ca477271078,2025-07-06 11:45:04.816930,4,outdoor_patio,[],confirmed,120,regular_dining,James Taylor,4-top
4ebf7d16-a677-4f98-a5d2-d90b20462dc3,dea29d99-d808-460b-a6a6-98306004973f,2025-07-19 11:00:04.817010,2,outdoor_patio,[],cancelled,90,regular_dining,Lisa Anderson,bar
7a23d0eb-625b-46f0-a188-ffc97757b13d,ddae957f-b632-4502-8622-ae40a5f9ec80,2025-07-17 18:45:04.817092,2,bar,"['booth', 'window seat']",cancelled,90,business_meeting,Jennifer Martinez,booth
